Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
23,185,Ismaily,Pyramids,2026-01-07,17:00,El Sekka El Hadeed Stadium,2
23,186,Smouha,El Dakhleya,2025-08-27,17:00,Al Salam Stadium,1
23,187,Al Ahly,El Gouna,2025-08-05,20:00,Suez Stadium,1
23,188,Smouha,Talaea El Gaish,2026-01-08,20:00,Suez Stadium,1
23,189,Alexandria Union,Modern Sport,2025-08-08,17:00,Alexandria Stadium,1
23,190,ENPPI,Zamalek,2025-09-03,17:00,Cairo Stadium,2
23,191,Alexandria Union,Ismaily,2025-08-12,20:00,Borg El Arab,2
23,192,Zed,Ceramica,2025-09-14,17:00,El Sekka El Hadeed Stadium,2
23,193,Pharco,Talaea El Gaish,2025-08-26,20:00,El Sekka El Hadeed Stadium,2
23,194,Zed,Modern Sport,2026-01-09,17:00,Petro Sport Stadium,1
23,195,Modern Sport,National Bank,2025-09-15,20:00,Suez Stadium,2
23,196,Masry,Wadi Degla,2025-09-27,17:00,El Sekka El Hadeed Stadium,1
23,197,Modern Sport,Alexandria Union,2025-09-30,17:00,Air Defense Stadium,2
23,198,Masry,Smouha,2025-08-05,17:00,Air Defense Stadium,1
23,199,Masry,Pharco,2026-01-02,20:00,Borg El Arab,1
23,200,Future,El Gouna,2025-07-28,20:00,Military Academy Stadium,1
23,201,Talaea El Gaish,Zamalek,2025-07-11,20:00,Suez Stadium,2
23,202,El Gouna,National Bank,2026-01-04,20:00,Alexandria Stadium,2
23,203,National Bank,Wadi Degla,2025-12-10,17:00,Suez Stadium,1
23,204,Al Ahly,Modern Sport,2025-10-13,17:00,Al Salam Stadium,1
23,205,Zamalek,Smouha,2025-12-26,17:00,Cairo Stadium,1
23,206,Masry,El Gouna,2025-05-21,20:00,Air Defense Stadium,1
23,207,Zamalek,Alexandria Union,2025-06-27,20:00,Petro Sport Stadium,1
23,208,El Gouna,Ceramica,2026-01-10,20:00,Borg El Arab,2
23,209,Ceramica,Smouha,2025-11-20,20:00,El Sekka El Hadeed Stadium,2
23,210,Alexandria Union,ENPPI,2025-06-02,17:00,Cairo Stadium,2
23,211,Pharco,Ismaily,2026-01-24,20:00,El Sekka El Hadeed Stadium,2
23,212,Zamalek,Pyramids,2025-06-14,17:00,Petro Sport Stadium,1
23,213,National Bank,Pyramids,2026-01-12,20:00,Petro Sport Stadium,2
23,214,Ismaily,National Bank,2025-11-29,17:00,Al Salam Stadium,1
23,215,Alexandria Union,Zed,2025-11-28,17:00,Zed Club Stadium,1
23,216,Zamalek,Wadi Degla,2025-07-28,20:00,Zed Club Stadium,1
23,217,Future,Talaea El Gaish,2025-11-27,17:00,Al Salam Stadium,1
23,218,El Gouna,Ismaily,2025-09-24,17:00,Petro Sport Stadium,2
23,219,Pharco,Zed,2025-12-01,17:00,El Sekka El Hadeed Stadium,2
23,220,Zamalek,El Gouna,2025-09-26,20:00,Suez Stadium,1
23,221,Pharco,Ceramica,2025-05-30,17:00,Zed Club Stadium,2
23,222,Zed,Smouha,2026-01-12,17:00,Petro Sport Stadium,2
23,223,El Dakhleya,ENPPI,2025-07-03,17:00,Air Defense Stadium,2
23,224,El Dakhleya,Smouha,2025-08-07,20:00,Petro Sport Stadium,2
23,225,Ceramica,Pharco,2025-12-26,20:00,Borg El Arab,1
23,226,Smouha,Zamalek,2025-05-30,20:00,Petro Sport Stadium,2
23,227,Wadi Degla,National Bank,2026-01-24,17:00,Borg El Arab,2
23,228,Ismaily,Pharco,2025-07-31,20:00,Zed Club Stadium,1
23,229,Modern Sport,ENPPI,2025-12-20,17:00,Alexandria Stadium,2
23,230,National Bank,Smouha,2025-05-29,17:00,Cairo Stadium,2
23,231,El Dakhleya,Future,2025-11-25,17:00,Suez Stadium,2
23,232,Zamalek,Ceramica,2025-09-02,17:00,Military Academy Stadium,1
23,233,Zamalek,Future,2025-08-25,20:00,Alexandria Stadium,1
23,234,Modern Sport,El Dakhleya,2025-07-05,20:00,El Sekka El Hadeed Stadium,2
23,235,Ceramica,Future,2025-07-17,20:00,Military Academy Stadium,2
23,236,National Bank,Masry,2025-10-18,20:00,Zed Club Stadium,2
23,237,Ismaily,ENPPI,2025-12-25,17:00,Air Defense Stadium,1
23,238,El Dakhleya,Ismaily,2026-01-27,17:00,Al Salam Stadium,2
23,239,Al Ahly,Zamalek,2026-01-27,20:00,Military Academy Stadium,1
23,240,Al Ahly,Zed,2025-10-08,17:00,Air Defense Stadium,1
23,241,Smouha,El Gouna,2025-09-28,20:00,Alexandria Stadium,1
23,242,Zamalek,Zed,2025-08-08,17:00,Suez Stadium,1
23,243,Pyramids,Zamalek,2025-10-20,17:00,El Sekka El Hadeed Stadium,2
23,244,Al Ahly,Future,2025-11-14,20:00,Suez Stadium,1
23,245,Future,Pyramids,2025-12-09,20:00,Air Defense Stadium,2
23,246,El Dakhleya,El Gouna,2025-06-01,20:00,Petro Sport Stadium,1
23,247,El Dakhleya,Masry,2025-11-02,17:00,Petro Sport Stadium,2
23,248,Zed,Pharco,2026-01-20,17:00,Military Academy Stadium,1
23,249,Alexandria Union,Talaea El Gaish,2025-07-11,17:00,Al Salam Stadium,2
23,250,El Dakhleya,Talaea El Gaish,2025-09-19,17:00,Air Defense Stadium,2
23,251,Modern Sport,Talaea El Gaish,2026-01-17,20:00,Borg El Arab,2
23,252,Talaea El Gaish,El Dakhleya,2025-07-06,20:00,Military Academy Stadium,1
23,253,Future,El Dakhleya,2025-07-05,20:00,El Sekka El Hadeed Stadium,1
23,254,Zed,El Dakhleya,2025-10-26,17:00,Alexandria Stadium,2
23,255,El Dakhleya,Wadi Degla,2025-11-16,17:00,Zed Club Stadium,1
23,256,Wadi Degla,Zamalek,2025-11-26,17:00,El Sekka El Hadeed Stadium,2
23,257,Zamalek,Ismaily,2025-10-19,20:00,Petro Sport Stadium,1
23,258,Talaea El Gaish,Modern Sport,2025-05-13,17:00,Air Defense Stadium,1
23,259,Ceramica,Modern Sport,2025-07-02,17:00,Al Salam Stadium,1
23,260,El Gouna,El Dakhleya,2025-08-16,20:00,Military Academy Stadium,2
23,261,Al Ahly,Wadi Degla,2025-12-16,17:00,Suez Stadium,1
23,262,National Bank,Al Ahly,2025-10-24,17:00,Cairo Stadium,2
23,263,Smouha,Ceramica,2025-09-03,20:00,Suez Stadium,1
23,264,Pyramids,Zed,2025-11-08,20:00,Cairo Stadium,1
23,265,Talaea El Gaish,El Gouna,2025-06-13,17:00,Petro Sport Stadium,1
23,266,Modern Sport,Masry,2025-09-24,20:00,Military Academy Stadium,2
23,267,ENPPI,Smouha,2025-06-29,20:00,Suez Stadium,2
23,268,Wadi Degla,El Dakhleya,2025-08-12,17:00,Zed Club Stadium,2
23,269,Ismaily,Al Ahly,2025-11-03,17:00,Suez Stadium,2
23,270,Pharco,Alexandria Union,2025-09-24,17:00,Suez Stadium,2
23,271,Al Ahly,Ceramica,2025-11-13,20:00,Alexandria Stadium,1
23,272,Alexandria Union,Zamalek,2025-06-11,17:00,El Sekka El Hadeed Stadium,2
23,273,Ismaily,Smouha,2026-01-12,20:00,Military Academy Stadium,1
23,274,National Bank,Future,2025-08-14,17:00,Al Salam Stadium,2
23,275,Smouha,ENPPI,2025-10-30,20:00,El Sekka El Hadeed Stadium,1
23,276,El Gouna,Future,2025-10-02,20:00,Suez Stadium,2
23,277,El Gouna,Pyramids,2025-10-17,17:00,Air Defense Stadium,2
23,278,Alexandria Union,Al Ahly,2026-01-03,17:00,Air Defense Stadium,2
23,279,Pharco,Modern Sport,2025-11-12,20:00,Zed Club Stadium,2
23,280,Pyramids,El Dakhleya,2025-05-13,17:00,El Sekka El Hadeed Stadium,1
23,281,Talaea El Gaish,Pyramids,2025-08-24,17:00,Alexandria Stadium,2
23,282,ENPPI,Ismaily,2025-12-31,17:00,Alexandria Stadium,2
23,283,Ceramica,National Bank,2025-10-04,20:00,Cairo Stadium,1
23,284,Future,Smouha,2025-08-03,20:00,Zed Club Stadium,1
23,285,Talaea El Gaish,National Bank,2025-07-11,17:00,Petro Sport Stadium,2
23,286,Zamalek,ENPPI,2026-01-31,20:00,Borg El Arab,1
23,287,ENPPI,Masry,2026-01-18,17:00,Cairo Stadium,2
23,288,Talaea El Gaish,Ceramica,2025-10-29,20:00,Military Academy Stadium,2
23,289,Al Ahly,Ismaily,2025-12-21,20:00,Alexandria Stadium,1
23,290,Wadi Degla,Pyramids,2025-11-23,17:00,Zed Club Stadium,2
23,291,Future,National Bank,2025-09-26,17:00,Al Salam Stadium,1
23,292,El Dakhleya,National Bank,2025-09-12,20:00,Suez Stadium,2
23,293,Alexandria Union,Masry,2025-08-24,20:00,El Sekka El Hadeed Stadium,2
23,294,National Bank,El Dakhleya,2025-07-22,20:00,Zed Club Stadium,1
23,295,Talaea El Gaish,Wadi Degla,2025-08-28,17:00,Suez Stadium,1
23,296,Ceramica,Zamalek,2025-09-19,20:00,Zed Club Stadium,2
23,297,Talaea El Gaish,Pharco,2025-07-09,20:00,Al Salam Stadium,1
23,298,El Dakhleya,Alexandria Union,2025-05-09,17:00,Alexandria Stadium,2
23,299,Pharco,Zamalek,2025-11-29,20:00,Military Academy Stadium,2
23,300,Ceramica,Talaea El Gaish,2025-05-11,17:00,Borg El Arab,1
23,301,Pyramids,ENPPI,2025-11-19,20:00,Borg El Arab,1
23,302,Masry,Al Ahly,2025-10-10,17:00,Alexandria Stadium,2
23,303,Ceramica,Ismaily,2025-07-04,20:00,El Sekka El Hadeed Stadium,2
23,304,El Gouna,ENPPI,2025-12-01,17:00,Cairo Stadium,2
23,305,ENPPI,El Dakhleya,2026-01-20,17:00,Petro Sport Stadium,1
23,306,Pharco,Wadi Degla,2025-11-07,17:00,Cairo Stadium,1
24,1,Ismaily,Future,2025-08-09,17:00,El Sekka El Hadeed Stadium,2
24,2,Al Ahly,Pyramids,2025-06-11,17:00,Borg El Arab,1
24,3,Masry,Alexandria Union,2025-05-24,17:00,Zed Club Stadium,1
24,4,Modern Sport,Future,2025-07-18,20:00,Alexandria Stadium,2
24,5,Pyramids,ENPPI,2025-07-04,20:00,Air Defense Stadium,1
24,6,Ceramica,Modern Sport,2026-01-13,20:00,El Sekka El Hadeed Stadium,1
24,7,El Gouna,Alexandria Union,2025-07-02,20:00,Air Defense Stadium,2
24,8,Zed,Talaea El Gaish,2025-06-23,17:00,Borg El Arab,2
24,9,ENPPI,Smouha,2025-06-23,17:00,El Sekka El Hadeed Stadium,2
24,10,Talaea El Gaish,Zed,2025-05-11,17:00,Borg El Arab,1
24,11,Wadi Degla,Pyramids,2026-01-09,17:00,Zed Club Stadium,2
24,12,Zed,Zamalek,2025-09-01,20:00,Zed Club Stadium,2
24,13,Zamalek,National Bank,2025-05-22,17:00,El Sekka El Hadeed Stadium,1
24,14,El Gouna,Pharco,2025-05-07,17:00,Borg El Arab,1
24,15,Zamalek,Pharco,2025-05-11,17:00,Zed Club Stadium,1
24,16,El Dakhleya,Pharco,2025-08-08,20:00,Air Defense Stadium,1
24,17,Pyramids,Smouha,2025-11-19,17:00,Cairo Stadium,1
24,18,Zamalek,Ismaily,2025-06-11,20:00,Petro Sport Stadium,1
24,19,Talaea El Gaish,Masry,2025-10-17,20:00,Alexandria Stadium,2
24,20,Masry,ENPPI,2025-10-11,20:00,Military Academy Stadium,1
24,21,Ismaily,Zed,2026-01-14,17:00,Cairo Stadium,1
24,22,National Bank,ENPPI,2025-11-02,17:00,El Sekka El Hadeed Stadium,2
24,23,Ceramica,Ismaily,2025-07-10,20:00,Suez Stadium,2
24,24,Pharco,Zed,2025-08-25,17:00,Cairo Stadium,2
24,25,Talaea El Gaish,National Bank,2025-12-12,17:00,Al Salam Stadium,2
24,26,Ceramica,Pyramids,2025-12-15,17:00,Air Defense Stadium,2
24,27,Al Ahly,Masry,2025-11-30,17:00,Air Defense Stadium,1
24,28,National Bank,Zed,2025-05-19,20:00,Zed Club Stadium,1
24,29,Wadi Degla,Ismaily,2025-12-20,20:00,Al Salam Stadium,2
24,30,Alexandria Union,Ismaily,2025-11-13,20:00,Suez Stadium,2
24,31,Zed,National Bank,2025-08-19,17:00,Zed Club Stadium,2
24,32,Wadi Degla,El Gouna,2026-01-20,17:00,Alexandria Stadium,2
24,33,El Gouna,El Dakhleya,2025-08-07,17:00,Alexandria Stadium,2
24,34,Alexandria Union,National Bank,2025-06-05,17:00,Borg El Arab,2
24,35,Masry,Modern Sport,2025-11-19,20:00,Air Defense Stadium,1
24,36,Zamalek,Wadi Degla,2025-10-17,20:00,Zed Club Stadium,1
24,37,Masry,Smouha,2025-09-22,17:00,El Sekka El Hadeed Stadium,1
24,38,Zamalek,Talaea El Gaish,2025-12-09,20:00,Military Academy Stadium,1
24,39,Pharco,National Bank,2026-01-22,20:00,Zed Club Stadium,2
24,40,Talaea El Gaish,Pyramids,2025-09-21,20:00,Air Defense Stadium,2
24,41,Zamalek,Masry,2025-07-01,20:00,Zed Club Stadium,1
24,42,Zed,El Gouna,2025-12-13,20:00,Petro Sport Stadium,2
24,43,Pharco,Masry,2026-01-15,20:00,Petro Sport Stadium,2
24,44,Al Ahly,El Dakhleya,2025-11-25,20:00,El Sekka El Hadeed Stadium,1
24,45,Al Ahly,Ceramica,2025-12-11,17:00,Zed Club Stadium,1
24,46,Future,Alexandria Union,2025-08-11,17:00,Air Defense Stadium,1
24,47,Zamalek,Modern Sport,2025-12-12,17:00,Zed Club Stadium,1
24,48,Talaea El Gaish,El Dakhleya,2025-07-23,17:00,Military Academy Stadium,1
24,49,Smouha,Talaea El Gaish,2025-12-13,20:00,Suez Stadium,1
24,50,Pharco,El Dakhleya,2025-07-31,20:00,Air Defense Stadium,2
24,51,Talaea El Gaish,Smouha,2025-05-20,20:00,Air Defense Stadium,2
24,52,Zed,Ceramica,2025-10-28,20:00,Al Salam Stadium,2
24,53,Zed,ENPPI,2025-10-04,20:00,Alexandria Stadium,2
24,54,El Dakhleya,Smouha,2025-08-06,20:00,Cairo Stadium,2
24,55,Pharco,Talaea El Gaish,2025-12-10,17:00,Petro Sport Stadium,2
24,56,Masry,Ceramica,2025-06-20,20:00,Borg El Arab,1
24,57,Future,National Bank,2025-11-04,17:00,Cairo Stadium,1
24,58,Talaea El Gaish,Ceramica,2025-07-30,20:00,Air Defense Stadium,2
24,59,Wadi Degla,Zed,2026-01-14,17:00,Cairo Stadium,2
24,60,Smouha,Alexandria Union,2025-06-29,17:00,Cairo Stadium,1
24,61,ENPPI,Ismaily,2026-01-04,17:00,Military Academy Stadium,2
24,62,Ceramica,Wadi Degla,2025-11-13,17:00,Al Salam Stadium,1
24,63,El Gouna,Wadi Degla,2026-01-27,17:00,Petro Sport Stadium,1
24,64,Future,Pharco,2025-06-11,17:00,Cairo Stadium,1
24,65,National Bank,Talaea El Gaish,2025-11-18,20:00,Zed Club Stadium,1
24,66,Ceramica,Pharco,2025-06-20,17:00,Cairo Stadium,1
24,67,Alexandria Union,Smouha,2025-05-11,20:00,Al Salam Stadium,2
24,68,Modern Sport,Pyramids,2025-12-16,17:00,Petro Sport Stadium,2
24,69,Ismaily,Pyramids,2025-10-26,20:00,El Sekka El Hadeed Stadium,2
24,70,Alexandria Union,Zamalek,2025-07-05,20:00,Military Academy Stadium,2
24,71,Talaea El Gaish,ENPPI,2026-01-27,20:00,Suez Stadium,2
24,72,Pyramids,El Gouna,2025-07-31,20:00,Suez Stadium,1
24,73,Ismaily,Modern Sport,2025-10-08,20:00,Suez Stadium,1
24,74,Zed,Pyramids,2025-10-29,17:00,Alexandria Stadium,2
24,75,ENPPI,Modern Sport,2025-08-07,20:00,Zed Club Stadium,1
24,76,Pharco,Ceramica,2025-07-16,17:00,Borg El Arab,2
24,77,ENPPI,Masry,2025-11-01,20:00,Al Salam Stadium,2
24,78,Pharco,Zamalek,2025-12-18,20:00,Military Academy Stadium,2
24,79,Smouha,Zamalek,2025-07-16,20:00,Al Salam Stadium,2
24,80,National Bank,Ismaily,2025-07-14,20:00,Military Academy Stadium,2
24,81,Pyramids,El Dakhleya,2025-06-09,17:00,Al Salam Stadium,1
24,82,ENPPI,Al Ahly,2025-12-06,17:00,Zed Club Stadium,2
24,83,Pyramids,Pharco,2025-09-26,17:00,Suez Stadium,1
24,84,Al Ahly,Talaea El Gaish,2025-10-26,17:00,Suez Stadium,1
24,85,Ismaily,Wadi Degla,2025-10-23,20:00,Petro Sport Stadium,1
24,86,Pyramids,Zed,2025-12-05,20:00,Alexandria Stadium,1
24,87,Zamalek,Ceramica,2025-11-12,17:00,Al Salam Stadium,1
24,88,Talaea El Gaish,Ismaily,2025-08-18,20:00,Air Defense Stadium,2
24,89,El Dakhleya,Al Ahly,2025-12-15,20:00,Military Academy Stadium,2
24,90,Talaea El Gaish,Alexandria Union,2025-08-22,17:00,Borg El Arab,1
24,91,Smouha,Zed,2026-01-11,17:00,Petro Sport Stadium,1
24,92,Modern Sport,El Dakhleya,2025-11-23,17:00,Al Salam Stadium,2
24,93,Zamalek,El Dakhleya,2025-06-15,17:00,Al Salam Stadium,1
24,94,ENPPI,Talaea El Gaish,2025-05-09,17:00,Zed Club Stadium,1
24,95,Ceramica,Zed,2025-10-30,17:00,Alexandria Stadium,1
24,96,Ceramica,ENPPI,2025-05-14,17:00,Al Salam Stadium,2
24,97,Alexandria Union,Future,2026-01-31,20:00,Alexandria Stadium,2
24,98,Pharco,Smouha,2026-01-21,20:00,Zed Club Stadium,2
24,99,Future,ENPPI,2026-01-01,20:00,Petro Sport Stadium,1
24,100,ENPPI,El Gouna,2025-12-29,20:00,El Sekka El Hadeed Stadium,1
24,101,Ismaily,Talaea El Gaish,2025-12-26,17:00,Al Salam Stadium,1
24,102,Pharco,Al Ahly,2025-05-14,17:00,Zed Club Stadium,2
24,103,ENPPI,National Bank,2025-07-19,20:00,Borg El Arab,1
24,104,Wadi Degla,Talaea El Gaish,2025-05-04,17:00,Petro Sport Stadium,2
24,105,Talaea El Gaish,Zamalek,2025-12-27,20:00,Alexandria Stadium,2
24,106,Pharco,Modern Sport,2025-08-01,20:00,Zed Club Stadium,2
24,107,Pyramids,Masry,2025-08-12,17:00,El Sekka El Hadeed Stadium,1
24,108,Modern Sport,Zed,2025-10-19,17:00,Zed Club Stadium,2
24,109,Ismaily,El Gouna,2025-09-06,17:00,Borg El Arab,1
24,110,Wadi Degla,ENPPI,2025-09-11,20:00,Cairo Stadium,2
24,111,El Dakhleya,Ismaily,2025-12-09,17:00,Al Salam Stadium,2
24,112,Pyramids,Wadi Degla,2025-08-16,20:00,Zed Club Stadium,1
24,113,Masry,El Gouna,2025-12-18,17:00,Al Salam Stadium,1
24,114,Wadi Degla,Modern Sport,2025-12-09,20:00,Military Academy Stadium,2
24,115,El Gouna,Smouha,2026-01-31,20:00,Cairo Stadium,2
24,116,Alexandria Union,Masry,2025-10-17,20:00,Alexandria Stadium,2
24,117,El Gouna,Pyramids,2026-01-02,17:00,Military Academy Stadium,2
24,118,ENPPI,Ceramica,2025-07-24,17:00,Suez Stadium,1
24,119,Talaea El Gaish,Modern Sport,2025-06-26,17:00,Petro Sport Stadium,1
24,120,Wadi Degla,Future,2025-05-06,20:00,El Sekka El Hadeed Stadium,2
24,121,Smouha,Masry,2025-12-16,17:00,Alexandria Stadium,2
24,122,Modern Sport,Masry,2025-08-02,17:00,Military Academy Stadium,2
24,123,Pharco,Wadi Degla,2025-06-12,17:00,Air Defense Stadium,1
24,124,Talaea El Gaish,Future,2025-05-04,20:00,Borg El Arab,2
24,125,Al Ahly,Pharco,2025-11-21,20:00,Cairo Stadium,1
24,126,El Dakhleya,El Gouna,2025-09-15,20:00,Military Academy Stadium,1
24,127,Alexandria Union,El Dakhleya,2025-12-26,17:00,Al Salam Stadium,1
24,128,Zamalek,El Gouna,2025-11-09,20:00,Alexandria Stadium,1
24,129,Future,Ismaily,2025-12-13,17:00,Air Defense Stadium,1
24,130,El Dakhleya,National Bank,2025-05-25,20:00,El Sekka El Hadeed Stadium,2
24,131,Alexandria Union,Pharco,2025-06-11,20:00,Air Defense Stadium,1
24,132,Ismaily,Pharco,2025-06-26,17:00,Air Defense Stadium,1
24,133,Smouha,Modern Sport,2025-11-11,17:00,Suez Stadium,1
24,134,Zed,Smouha,2025-12-14,20:00,Alexandria Stadium,2
24,135,Wadi Degla,Pharco,2025-09-10,17:00,Borg El Arab,2
24,136,Zamalek,Smouha,2025-08-18,20:00,Suez Stadium,1
24,137,ENPPI,Pyramids,2026-01-28,17:00,Suez Stadium,2
24,138,Alexandria Union,Al Ahly,2025-07-09,20:00,Petro Sport Stadium,2
24,139,Wadi Degla,Smouha,2025-11-13,17:00,Military Academy Stadium,2
24,140,Modern Sport,ENPPI,2025-09-22,20:00,Zed Club Stadium,2
24,141,Zed,Future,2025-05-09,20:00,Suez Stadium,2
24,142,Pharco,Future,2025-06-13,20:00,Military Academy Stadium,2
24,143,Alexandria Union,El Gouna,2025-06-15,20:00,Petro Sport Stadium,1
24,144,Zed,El Dakhleya,2025-10-19,17:00,Air Defense Stadium,2
24,145,Masry,Zed,2025-07-27,20:00,Military Academy Stadium,1
24,146,Masry,Ismaily,2025-07-31,17:00,Alexandria Stadium,1
24,147,Masry,Al Ahly,2025-10-08,20:00,Zed Club Stadium,2
24,148,Modern Sport,Talaea El Gaish,2025-09-27,20:00,Military Academy Stadium,2
24,149,Ceramica,El Dakhleya,2025-09-08,17:00,Suez Stadium,1
24,150,Ismaily,Alexandria Union,2026-01-16,20:00,Air Defense Stadium,1
24,151,Ismaily,National Bank,2025-08-11,20:00,El Sekka El Hadeed Stadium,1
24,152,El Gouna,Future,2025-09-03,20:00,Suez Stadium,2
24,153,Alexandria Union,Zed,2026-01-23,17:00,Military Academy Stadium,1
24,154,Zed,Masry,2025-12-24,20:00,Suez Stadium,2
24,155,Al Ahly,Zed,2025-08-15,20:00,Petro Sport Stadium,1
24,156,National Bank,Pyramids,2025-11-02,20:00,Zed Club Stadium,2
24,157,Al Ahly,Future,2025-05-06,20:00,Alexandria Stadium,1
24,158,Wadi Degla,El Dakhleya,2025-11-25,17:00,Cairo Stadium,2
24,159,Ceramica,El Gouna,2025-07-21,20:00,Suez Stadium,1
24,160,National Bank,El Gouna,2025-12-14,20:00,Suez Stadium,1
24,161,Future,Modern Sport,2025-12-06,17:00,Air Defense Stadium,1
24,162,El Dakhleya,Pyramids,2025-09-08,17:00,Military Academy Stadium,2
24,163,Smouha,Ceramica,2025-08-25,17:00,Suez Stadium,1
24,164,Future,Al Ahly,2025-07-20,17:00,Al Salam Stadium,2
24,165,Wadi Degla,Masry,2025-07-18,20:00,Borg El Arab,2
24,166,ENPPI,Zed,2025-05-18,20:00,Alexandria Stadium,1
24,167,Pyramids,Zamalek,2025-12-11,17:00,El Sekka El Hadeed Stadium,2
24,168,Ismaily,ENPPI,2025-11-16,17:00,Air Defense Stadium,1
24,169,Zed,Al Ahly,2025-10-19,17:00,Suez Stadium,2
24,170,Ceramica,National Bank,2025-11-24,20:00,Suez Stadium,1
24,171,El Gouna,ENPPI,2026-01-18,17:00,Air Defense Stadium,2
24,172,Pharco,Ismaily,2025-12-31,20:00,El Sekka El Hadeed Stadium,2
24,173,Ceramica,Al Ahly,2025-06-19,20:00,Suez Stadium,2
24,174,El Gouna,Talaea El Gaish,2025-09-10,20:00,Al Salam Stadium,2
24,175,Masry,Talaea El Gaish,2025-09-02,20:00,Alexandria Stadium,1
24,176,Pyramids,Alexandria Union,2025-07-12,17:00,Zed Club Stadium,1
24,177,Al Ahly,ENPPI,2025-12-06,17:00,Military Academy Stadium,1
24,178,Masry,Pharco,2025-12-17,17:00,Alexandria Stadium,1
24,179,Smouha,ENPPI,2025-10-13,17:00,Alexandria Stadium,1
24,180,Wadi Degla,National Bank,2026-01-29,17:00,Zed Club Stadium,2
24,181,ENPPI,Zamalek,2025-05-27,20:00,Borg El Arab,2
24,182,El Gouna,Modern Sport,2025-05-21,17:00,Cairo Stadium,1
24,183,El Gouna,Ceramica,2025-11-12,20:00,El Sekka El Hadeed Stadium,2
24,184,Future,Zamalek,2026-01-19,17:00,Alexandria Stadium,2
24,185,Alexandria Union,Modern Sport,2025-12-02,17:00,El Sekka El Hadeed Stadium,1
24,186,El Gouna,Al Ahly,2025-06-20,17:00,Military Academy Stadium,2
24,187,Pharco,Alexandria Union,2025-06-07,17:00,Cairo Stadium,2
24,188,Masry,El Dakhleya,2025-05-22,20:00,Cairo Stadium,1
24,189,Future,El Dakhleya,2025-10-10,20:00,Cairo Stadium,1
24,190,Talaea El Gaish,El Gouna,2025-12-12,17:00,Zed Club Stadium,1
24,191,Smouha,Ismaily,2025-12-22,17:00,Suez Stadium,2
24,192,Zed,Alexandria Union,2025-06-24,17:00,El Sekka El Hadeed Stadium,2
24,193,Zamalek,Alexandria Union,2025-10-09,17:00,Alexandria Stadium,1
24,194,Talaea El Gaish,Pharco,2026-01-29,17:00,Zed Club Stadium,1
24,195,Pyramids,National Bank,2025-05-05,17:00,Al Salam Stadium,1
24,196,El Dakhleya,Alexandria Union,2025-12-05,17:00,El Sekka El Hadeed Stadium,2
24,197,ENPPI,El Dakhleya,2025-11-13,17:00,Air Defense Stadium,1
24,198,Modern Sport,Pharco,2025-11-16,17:00,Cairo Stadium,1
24,199,Future,El Gouna,2025-12-11,17:00,Cairo Stadium,1
24,200,Modern Sport,Zamalek,2025-09-26,17:00,Petro Sport Stadium,2
24,201,Zed,Ismaily,2025-07-12,17:00,Zed Club Stadium,2
24,202,Ceramica,Alexandria Union,2025-06-25,17:00,Military Academy Stadium,1
24,203,Modern Sport,El Gouna,2025-09-30,20:00,Suez Stadium,2
24,204,Smouha,Pharco,2025-09-05,17:00,Cairo Stadium,1
24,205,Al Ahly,Zamalek,2025-06-02,20:00,Suez Stadium,1
24,206,Pyramids,Ismaily,2025-10-05,20:00,Alexandria Stadium,1
24,207,Zamalek,ENPPI,2025-11-12,17:00,El Sekka El Hadeed Stadium,1
24,208,Modern Sport,Al Ahly,2025-10-06,17:00,Zed Club Stadium,2
24,209,Future,Masry,2025-09-01,20:00,El Sekka El Hadeed Stadium,2
24,210,Alexandria Union,Ceramica,2025-11-22,20:00,Petro Sport Stadium,2
24,211,Zamalek,Future,2025-07-07,17:00,Alexandria Stadium,1
24,212,Masry,Wadi Degla,2025-10-09,20:00,Military Academy Stadium,1
24,213,Masry,Zamalek,2025-07-15,17:00,Air Defense Stadium,2
24,214,Masry,National Bank,2026-01-21,20:00,El Sekka El Hadeed Stadium,1
24,215,Future,Zed,2025-07-27,20:00,Borg El Arab,1
24,216,El Dakhleya,ENPPI,2025-06-28,20:00,Borg El Arab,2
24,217,Smouha,Future,2025-05-02,17:00,Cairo Stadium,2
24,218,Future,Talaea El Gaish,2026-01-09,20:00,Military Academy Stadium,1
24,219,Future,Smouha,2025-08-07,17:00,Suez Stadium,1
24,220,Talaea El Gaish,Al Ahly,2025-05-02,17:00,Alexandria Stadium,2
24,221,Talaea El Gaish,Wadi Degla,2025-07-02,20:00,Al Salam Stadium,1
24,222,Smouha,El Dakhleya,2025-10-31,20:00,Suez Stadium,1
24,223,ENPPI,Pharco,2025-05-16,20:00,Petro Sport Stadium,1
24,224,Modern Sport,National Bank,2026-01-11,17:00,Petro Sport Stadium,2
24,225,Ismaily,El Dakhleya,2026-01-10,20:00,Zed Club Stadium,1
24,226,National Bank,Smouha,2025-10-31,17:00,Cairo Stadium,2
24,227,ENPPI,Alexandria Union,2025-05-15,17:00,Alexandria Stadium,1
24,228,El Gouna,National Bank,2025-07-31,17:00,Petro Sport Stadium,2
24,229,Future,Pyramids,2025-10-15,17:00,Alexandria Stadium,2
24,230,Al Ahly,El Gouna,2025-12-13,20:00,El Sekka El Hadeed Stadium,1
24,231,Pharco,Pyramids,2025-11-30,20:00,Borg El Arab,2
