Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
27,110,El Gouna,Zamalek,2025-09-17,20:00,El Sekka El Hadeed Stadium,2
27,111,Smouha,Pharco,2025-12-13,20:00,El Sekka El Hadeed Stadium,1
27,112,Ismaily,Talaea El Gaish,2025-08-02,20:00,Petro Sport Stadium,1
27,113,Modern Sport,Ismaily,2025-07-29,17:00,Petro Sport Stadium,2
27,114,Pyramids,El Gouna,2025-09-11,20:00,Borg El Arab,1
27,115,Pyramids,Talaea El Gaish,2025-07-15,17:00,Zed Club Stadium,1
27,116,Alexandria Union,Ceramica,2025-10-30,17:00,Military Academy Stadium,2
27,117,El Dakhleya,ENPPI,2025-07-14,17:00,Borg El Arab,2
27,118,Talaea El Gaish,Zed,2025-05-07,17:00,Suez Stadium,1
27,119,Ismaily,Pyramids,2025-10-19,17:00,Al Salam Stadium,2
27,120,National Bank,ENPPI,2025-08-02,17:00,Petro Sport Stadium,2
27,121,ENPPI,Ceramica,2025-12-15,20:00,Military Academy Stadium,1
27,122,Al Ahly,Pharco,2025-08-21,17:00,Air Defense Stadium,1
27,123,Zed,Al Ahly,2025-11-13,20:00,Al Salam Stadium,2
27,124,Wadi Degla,Pharco,2025-05-19,17:00,Zed Club Stadium,2
27,125,Pyramids,Ismaily,2025-11-22,20:00,Al Salam Stadium,1
27,126,Zamalek,Masry,2025-10-28,20:00,Cairo Stadium,1
27,127,Pharco,Smouha,2025-06-16,17:00,Alexandria Stadium,2
27,128,National Bank,Pharco,2025-12-27,20:00,Suez Stadium,1
27,129,Alexandria Union,El Gouna,2025-11-17,20:00,El Sekka El Hadeed Stadium,1
27,130,Masry,Zed,2025-07-22,17:00,Suez Stadium,1
27,131,Wadi Degla,National Bank,2025-05-09,20:00,El Sekka El Hadeed Stadium,2
27,132,Pharco,Ismaily,2025-12-31,17:00,Borg El Arab,2
27,133,National Bank,Zamalek,2025-11-02,17:00,Borg El Arab,2
27,134,El Gouna,Wadi Degla,2025-06-29,17:00,Petro Sport Stadium,1
27,135,Future,Pyramids,2025-10-10,20:00,Petro Sport Stadium,2
27,136,ENPPI,El Dakhleya,2025-10-19,20:00,Zed Club Stadium,1
27,137,National Bank,Talaea El Gaish,2026-01-13,20:00,El Sekka El Hadeed Stadium,1
27,138,Pharco,Alexandria Union,2025-06-26,17:00,Al Salam Stadium,2
27,139,Zamalek,Pyramids,2025-05-12,20:00,Petro Sport Stadium,1
27,140,Zamalek,Wadi Degla,2025-12-27,17:00,Air Defense Stadium,1
27,141,El Dakhleya,Alexandria Union,2025-11-15,20:00,Borg El Arab,2
27,142,Future,Zamalek,2026-01-21,17:00,Air Defense Stadium,2
27,143,Pharco,Future,2025-10-01,20:00,Military Academy Stadium,2
27,144,Ismaily,ENPPI,2025-11-29,20:00,Borg El Arab,1
27,145,Modern Sport,National Bank,2025-09-10,20:00,Suez Stadium,2
27,146,Masry,Ismaily,2025-11-04,20:00,Alexandria Stadium,1
27,147,Smouha,Talaea El Gaish,2025-08-07,20:00,Petro Sport Stadium,1
27,148,ENPPI,Pyramids,2025-11-23,20:00,Cairo Stadium,2
27,149,Talaea El Gaish,National Bank,2025-08-26,20:00,Al Salam Stadium,2
27,150,ENPPI,Smouha,2025-11-25,17:00,Cairo Stadium,2
27,151,Talaea El Gaish,ENPPI,2025-07-09,20:00,Zed Club Stadium,2
27,152,ENPPI,Zamalek,2025-11-19,20:00,Air Defense Stadium,2
27,153,El Dakhleya,Pyramids,2025-12-27,20:00,Military Academy Stadium,2
27,154,Ceramica,Future,2025-11-13,20:00,Alexandria Stadium,2
27,155,Talaea El Gaish,Ismaily,2025-05-11,20:00,Petro Sport Stadium,2
27,156,El Dakhleya,El Gouna,2025-07-14,17:00,Zed Club Stadium,1
27,157,Zed,Masry,2025-06-08,17:00,Zed Club Stadium,2
27,158,Modern Sport,Wadi Degla,2025-09-06,17:00,Military Academy Stadium,1
27,159,Masry,Zamalek,2025-09-01,20:00,Petro Sport Stadium,2
27,160,Zamalek,Modern Sport,2025-09-25,17:00,Alexandria Stadium,1
27,161,Masry,Modern Sport,2025-11-28,20:00,Zed Club Stadium,1
27,162,Modern Sport,ENPPI,2026-01-27,20:00,Cairo Stadium,2
27,163,El Gouna,Pyramids,2025-09-08,20:00,Cairo Stadium,2
27,164,Smouha,El Dakhleya,2025-09-08,20:00,Al Salam Stadium,1
27,165,El Gouna,National Bank,2025-08-01,17:00,Air Defense Stadium,2
27,166,Al Ahly,Ceramica,2025-12-18,20:00,Petro Sport Stadium,1
27,167,Alexandria Union,Smouha,2025-06-28,17:00,Military Academy Stadium,2
27,168,Ceramica,Modern Sport,2025-12-22,20:00,Zed Club Stadium,1
27,169,Future,Modern Sport,2025-12-05,17:00,Military Academy Stadium,1
27,170,Alexandria Union,Modern Sport,2025-05-07,20:00,Petro Sport Stadium,1
27,171,Masry,Pyramids,2025-06-20,17:00,Military Academy Stadium,2
27,172,Ceramica,Zed,2026-01-14,17:00,Suez Stadium,1
27,173,National Bank,Ismaily,2025-09-06,17:00,Zed Club Stadium,2
27,174,ENPPI,Pharco,2025-10-15,20:00,Borg El Arab,1
27,175,Al Ahly,ENPPI,2025-10-06,17:00,El Sekka El Hadeed Stadium,1
27,176,Alexandria Union,Ismaily,2025-05-04,17:00,Air Defense Stadium,2
27,177,Zamalek,Alexandria Union,2025-08-22,20:00,Borg El Arab,1
27,178,National Bank,Modern Sport,2025-06-23,20:00,Borg El Arab,1
27,179,Ceramica,Alexandria Union,2025-10-09,17:00,Petro Sport Stadium,1
27,180,Al Ahly,Zed,2025-11-11,20:00,Zed Club Stadium,1
27,181,Wadi Degla,Zamalek,2025-09-20,20:00,Air Defense Stadium,2
27,182,ENPPI,Zed,2026-01-28,20:00,Borg El Arab,1
27,183,Modern Sport,Ceramica,2025-12-12,17:00,Cairo Stadium,2
27,184,Future,Smouha,2025-12-30,17:00,Military Academy Stadium,1
27,185,Smouha,Al Ahly,2025-08-01,20:00,Petro Sport Stadium,2
27,186,Wadi Degla,Ismaily,2025-09-24,17:00,Air Defense Stadium,2
27,187,Modern Sport,Al Ahly,2026-01-18,20:00,Air Defense Stadium,2
27,188,Talaea El Gaish,Pyramids,2025-11-28,17:00,Cairo Stadium,2
27,189,Ismaily,Masry,2025-06-12,20:00,Military Academy Stadium,2
27,190,Ismaily,Alexandria Union,2025-07-06,17:00,Cairo Stadium,1
27,191,Masry,Ceramica,2025-07-01,20:00,Borg El Arab,1
27,192,Talaea El Gaish,Smouha,2025-07-24,20:00,Petro Sport Stadium,2
27,193,Masry,Talaea El Gaish,2025-10-02,20:00,Alexandria Stadium,1
27,194,National Bank,Masry,2025-05-29,17:00,Suez Stadium,2
27,195,Wadi Degla,Al Ahly,2025-10-21,17:00,Zed Club Stadium,2
27,196,Zamalek,Smouha,2025-09-21,20:00,Military Academy Stadium,1
27,197,Future,ENPPI,2026-01-01,20:00,El Sekka El Hadeed Stadium,1
27,198,Future,Pharco,2025-12-29,17:00,Suez Stadium,1
27,199,Future,Talaea El Gaish,2026-01-28,17:00,Air Defense Stadium,1
27,200,Pharco,National Bank,2025-06-02,17:00,Al Salam Stadium,2
27,201,Smouha,El Gouna,2025-06-30,17:00,Al Salam Stadium,1
27,202,Pyramids,Alexandria Union,2025-07-23,20:00,Alexandria Stadium,1
27,203,Al Ahly,Talaea El Gaish,2025-06-17,17:00,Zed Club Stadium,1
27,204,Masry,National Bank,2025-12-12,20:00,Cairo Stadium,1
27,205,Pharco,Ceramica,2025-11-23,20:00,Petro Sport Stadium,2
27,206,Smouha,Zed,2025-05-17,17:00,Suez Stadium,1
27,207,Ismaily,Zamalek,2025-08-24,17:00,Cairo Stadium,2
27,208,Ceramica,Masry,2026-01-15,17:00,Zed Club Stadium,2
27,209,El Gouna,Al Ahly,2025-07-11,17:00,Borg El Arab,2
27,210,ENPPI,Masry,2026-01-09,17:00,Petro Sport Stadium,2
27,211,Ceramica,El Dakhleya,2025-05-17,17:00,Al Salam Stadium,1
27,212,Future,Ceramica,2025-06-03,17:00,Air Defense Stadium,1
27,213,Al Ahly,Modern Sport,2025-05-16,17:00,Suez Stadium,1
27,214,Alexandria Union,Al Ahly,2025-10-11,20:00,Suez Stadium,2
27,215,El Dakhleya,Masry,2025-09-09,17:00,Zed Club Stadium,2
27,216,Wadi Degla,Masry,2025-10-16,17:00,Suez Stadium,2
27,217,National Bank,Zed,2025-05-25,17:00,Cairo Stadium,1
27,218,Alexandria Union,Zed,2025-12-08,17:00,El Sekka El Hadeed Stadium,1
27,219,Zed,Pharco,2025-11-29,20:00,El Sekka El Hadeed Stadium,1
27,220,Pharco,Masry,2025-05-07,17:00,Cairo Stadium,2
27,221,Alexandria Union,Wadi Degla,2025-07-16,20:00,Suez Stadium,1
27,222,Modern Sport,Alexandria Union,2025-07-02,20:00,Military Academy Stadium,2
27,223,Alexandria Union,El Dakhleya,2025-07-19,17:00,Military Academy Stadium,1
27,224,Modern Sport,Talaea El Gaish,2025-06-15,20:00,Alexandria Stadium,2
27,225,Zamalek,Pharco,2025-08-21,20:00,Petro Sport Stadium,1
27,226,Talaea El Gaish,El Dakhleya,2025-05-12,20:00,El Sekka El Hadeed Stadium,1
27,227,Smouha,Masry,2025-08-21,20:00,Alexandria Stadium,2
27,228,Future,Zed,2026-01-03,17:00,Suez Stadium,1
27,229,Al Ahly,National Bank,2026-01-14,17:00,Borg El Arab,1
27,230,Pharco,El Gouna,2026-01-05,20:00,Alexandria Stadium,2
27,231,Smouha,Pyramids,2025-09-30,17:00,Al Salam Stadium,2
27,232,Masry,Pharco,2025-05-07,20:00,Petro Sport Stadium,1
27,233,Ceramica,Ismaily,2026-01-15,20:00,Alexandria Stadium,2
27,234,Ceramica,Pharco,2026-01-21,20:00,El Sekka El Hadeed Stadium,1
27,235,Ceramica,Wadi Degla,2025-07-18,17:00,Petro Sport Stadium,1
27,236,Talaea El Gaish,Al Ahly,2026-01-23,17:00,El Sekka El Hadeed Stadium,2
27,237,Zamalek,Ceramica,2025-05-29,20:00,Military Academy Stadium,1
27,238,Pharco,Zed,2026-01-25,17:00,Suez Stadium,2
27,239,Future,Ismaily,2025-12-06,17:00,Al Salam Stadium,1
27,240,El Gouna,Alexandria Union,2025-09-19,17:00,Zed Club Stadium,2
27,241,Zamalek,El Gouna,2025-05-17,17:00,El Sekka El Hadeed Stadium,1
27,242,El Gouna,Pharco,2025-11-24,17:00,Alexandria Stadium,1
27,243,Talaea El Gaish,Modern Sport,2025-12-03,20:00,Al Salam Stadium,1
27,244,El Gouna,Ismaily,2025-08-25,20:00,Suez Stadium,2
27,245,Pharco,Modern Sport,2025-07-27,20:00,Military Academy Stadium,2
27,246,Pharco,El Dakhleya,2025-11-14,20:00,Borg El Arab,2
27,247,El Dakhleya,Modern Sport,2025-11-27,20:00,Cairo Stadium,1
27,248,Future,Wadi Degla,2025-09-17,20:00,Al Salam Stadium,1
27,249,Alexandria Union,Future,2025-07-01,17:00,Cairo Stadium,2
27,250,Modern Sport,El Dakhleya,2025-10-05,20:00,Alexandria Stadium,2
27,251,Talaea El Gaish,Ceramica,2025-07-28,20:00,El Sekka El Hadeed Stadium,2
27,252,Smouha,ENPPI,2025-11-26,17:00,Alexandria Stadium,1
27,253,Future,El Dakhleya,2025-08-22,17:00,Air Defense Stadium,1
27,254,ENPPI,El Gouna,2025-08-01,17:00,Petro Sport Stadium,1
27,255,Masry,Future,2025-09-30,17:00,Petro Sport Stadium,1
27,256,Pyramids,Ceramica,2025-06-15,20:00,Alexandria Stadium,1
27,257,El Gouna,Ceramica,2025-11-28,20:00,Military Academy Stadium,2
27,258,Masry,Alexandria Union,2025-06-15,17:00,El Sekka El Hadeed Stadium,1
27,259,Al Ahly,Pyramids,2025-05-11,17:00,Alexandria Stadium,1
27,260,Ismaily,Smouha,2025-05-09,17:00,Suez Stadium,1
27,261,National Bank,Al Ahly,2025-10-27,20:00,El Sekka El Hadeed Stadium,2
27,262,Modern Sport,Zed,2025-12-23,17:00,Petro Sport Stadium,2
27,263,Modern Sport,Pyramids,2025-11-11,17:00,Military Academy Stadium,2
27,264,Talaea El Gaish,Alexandria Union,2025-05-27,20:00,Suez Stadium,1
27,265,Masry,Smouha,2025-07-24,20:00,El Sekka El Hadeed Stadium,1
27,266,Modern Sport,Zamalek,2025-06-19,20:00,Air Defense Stadium,2
27,267,Ismaily,El Gouna,2025-11-14,17:00,El Sekka El Hadeed Stadium,1
27,268,Pyramids,El Dakhleya,2025-12-08,20:00,Air Defense Stadium,1
27,269,Wadi Degla,Modern Sport,2025-09-12,17:00,Suez Stadium,2
27,270,Zed,Smouha,2026-01-10,20:00,El Sekka El Hadeed Stadium,2
27,271,Wadi Degla,Future,2025-08-29,17:00,Suez Stadium,2
27,272,El Dakhleya,Future,2025-09-01,20:00,Petro Sport Stadium,2
27,273,Pharco,Zamalek,2025-12-25,20:00,Zed Club Stadium,2
27,274,Zed,Modern Sport,2025-12-28,17:00,Suez Stadium,1
27,275,Ismaily,National Bank,2025-08-10,20:00,Al Salam Stadium,1
27,276,Ismaily,Ceramica,2025-06-11,20:00,Borg El Arab,1
27,277,National Bank,Ceramica,2025-09-04,20:00,Air Defense Stadium,2
27,278,Al Ahly,Masry,2025-09-28,17:00,Air Defense Stadium,1
27,279,Pyramids,Smouha,2025-10-12,17:00,Zed Club Stadium,1
27,280,Ceramica,Smouha,2025-07-10,20:00,Al Salam Stadium,2
27,281,El Gouna,El Dakhleya,2025-07-19,17:00,El Sekka El Hadeed Stadium,2
27,282,Ceramica,Zamalek,2025-05-05,17:00,Petro Sport Stadium,2
27,283,El Gouna,Modern Sport,2025-06-03,17:00,Petro Sport Stadium,1
27,284,ENPPI,Ismaily,2025-07-21,20:00,Suez Stadium,2
27,285,Zed,National Bank,2025-07-12,17:00,Cairo Stadium,2
27,286,Zamalek,Future,2025-07-23,17:00,Cairo Stadium,1
27,287,Zamalek,Zed,2025-06-05,17:00,Zed Club Stadium,1
27,288,Smouha,Alexandria Union,2025-07-25,17:00,Borg El Arab,1
27,289,Modern Sport,Smouha,2025-09-16,17:00,Suez Stadium,2
27,290,El Dakhleya,Al Ahly,2025-06-04,17:00,Cairo Stadium,2
27,291,Talaea El Gaish,Future,2025-08-24,20:00,Zed Club Stadium,2
27,292,Zed,El Dakhleya,2025-07-04,20:00,Military Academy Stadium,2
27,293,Pyramids,Masry,2025-11-10,17:00,Cairo Stadium,1
27,294,Talaea El Gaish,Pharco,2025-12-31,20:00,Petro Sport Stadium,1
27,295,Pyramids,Zed,2025-11-01,20:00,Al Salam Stadium,1
27,296,Zed,Ismaily,2025-10-29,20:00,Al Salam Stadium,2
27,297,ENPPI,Alexandria Union,2025-08-17,17:00,Air Defense Stadium,1
27,298,Ceramica,Al Ahly,2025-10-27,20:00,Petro Sport Stadium,2
27,299,National Bank,Alexandria Union,2025-06-21,17:00,Cairo Stadium,1
27,300,Zamalek,National Bank,2025-05-04,20:00,Suez Stadium,1
27,301,Pyramids,Wadi Degla,2025-05-19,17:00,Petro Sport Stadium,1
27,302,El Gouna,Masry,2025-10-08,20:00,El Sekka El Hadeed Stadium,2
27,303,Future,Masry,2025-10-03,17:00,Zed Club Stadium,2
27,304,Al Ahly,Alexandria Union,2025-12-03,20:00,El Sekka El Hadeed Stadium,1
27,305,Wadi Degla,Ceramica,2025-12-14,17:00,Al Salam Stadium,2
27,306,El Gouna,Future,2025-11-30,17:00,El Sekka El Hadeed Stadium,2
28,1,Zed,Wadi Degla,2025-12-12,20:00,Military Academy Stadium,1
28,2,Al Ahly,Masry,2026-01-08,20:00,Petro Sport Stadium,1
28,3,Zamalek,Future,2025-08-27,17:00,Cairo Stadium,1
28,4,Masry,National Bank,2025-10-15,17:00,Petro Sport Stadium,1
28,5,Future,Masry,2025-06-23,17:00,Suez Stadium,2
28,6,Smouha,Talaea El Gaish,2026-01-11,20:00,Suez Stadium,1
28,7,Smouha,Ceramica,2025-11-08,20:00,Suez Stadium,1
28,8,Pharco,Alexandria Union,2025-10-10,20:00,Air Defense Stadium,2
28,9,El Gouna,Modern Sport,2025-05-27,20:00,El Sekka El Hadeed Stadium,1
28,10,Pyramids,Talaea El Gaish,2025-11-11,20:00,Alexandria Stadium,1
28,11,Talaea El Gaish,Pharco,2025-05-25,17:00,Borg El Arab,1
28,12,Alexandria Union,Ismaily,2025-07-18,17:00,Al Salam Stadium,2
28,13,Pyramids,Smouha,2025-09-16,17:00,Zed Club Stadium,1
28,14,National Bank,Zed,2025-06-29,17:00,Military Academy Stadium,1
28,15,Talaea El Gaish,ENPPI,2025-11-29,17:00,Al Salam Stadium,2
28,16,Wadi Degla,Masry,2025-08-01,20:00,Al Salam Stadium,2
28,17,Ismaily,Talaea El Gaish,2025-07-16,17:00,Military Academy Stadium,1
28,18,Pharco,Zamalek,2025-08-01,17:00,Al Salam Stadium,2
28,19,El Dakhleya,National Bank,2025-12-11,17:00,Cairo Stadium,2
28,20,Ismaily,Modern Sport,2026-01-03,17:00,Alexandria Stadium,1
28,21,Smouha,Pharco,2026-01-04,17:00,Air Defense Stadium,1
28,22,Future,Al Ahly,2025-09-27,17:00,Cairo Stadium,2
28,23,Modern Sport,Alexandria Union,2025-11-08,17:00,Petro Sport Stadium,2
28,24,Talaea El Gaish,Ceramica,2025-12-22,17:00,Petro Sport Stadium,2
28,25,Wadi Degla,Future,2025-12-07,20:00,Al Salam Stadium,2
28,26,Modern Sport,Masry,2025-06-17,20:00,Al Salam Stadium,2
28,27,Alexandria Union,Talaea El Gaish,2025-08-12,17:00,Air Defense Stadium,2
28,28,Smouha,Pyramids,2025-09-12,20:00,Cairo Stadium,2
28,29,Ismaily,Wadi Degla,2025-10-15,17:00,Zed Club Stadium,1
28,30,Future,El Dakhleya,2025-07-01,17:00,Suez Stadium,1
28,31,Future,Smouha,2025-05-21,20:00,Suez Stadium,1
28,32,National Bank,Future,2025-11-04,17:00,El Sekka El Hadeed Stadium,2
28,33,Zamalek,Zed,2025-06-22,17:00,Borg El Arab,1
28,34,El Gouna,Alexandria Union,2025-07-28,20:00,Petro Sport Stadium,2
28,35,Zamalek,Pyramids,2025-11-23,20:00,Borg El Arab,1
28,36,El Gouna,Future,2025-11-09,20:00,Military Academy Stadium,2
28,37,Pharco,National Bank,2025-12-19,20:00,Alexandria Stadium,2
28,38,Masry,Alexandria Union,2026-01-22,17:00,Air Defense Stadium,1
28,39,Modern Sport,Zed,2025-11-05,17:00,Petro Sport Stadium,2
28,40,Pharco,Zed,2025-09-16,20:00,Military Academy Stadium,2
28,41,El Dakhleya,Pyramids,2025-09-19,20:00,El Sekka El Hadeed Stadium,2
28,42,Alexandria Union,Zamalek,2025-05-27,20:00,Alexandria Stadium,2
28,43,Al Ahly,Zed,2025-06-12,17:00,El Sekka El Hadeed Stadium,1
28,44,Modern Sport,Ismaily,2025-10-21,17:00,Al Salam Stadium,2
28,45,Future,Talaea El Gaish,2025-11-19,20:00,Al Salam Stadium,1
28,46,Al Ahly,Smouha,2025-08-04,17:00,Al Salam Stadium,1
28,47,Wadi Degla,Alexandria Union,2025-12-22,20:00,Borg El Arab,2
28,48,Alexandria Union,Future,2025-09-02,20:00,Suez Stadium,2
28,49,Zamalek,Talaea El Gaish,2025-12-31,17:00,Air Defense Stadium,1
28,50,Pyramids,Future,2026-01-01,20:00,Suez Stadium,1
28,51,Talaea El Gaish,Smouha,2025-07-08,17:00,Al Salam Stadium,2
28,52,Masry,Pyramids,2025-05-18,17:00,Al Salam Stadium,2
28,53,Talaea El Gaish,Al Ahly,2025-11-29,20:00,Al Salam Stadium,2
28,54,Pharco,Masry,2025-12-10,20:00,Alexandria Stadium,2
28,55,Alexandria Union,ENPPI,2025-05-21,17:00,Military Academy Stadium,2
28,56,Future,Zed,2025-10-09,17:00,Cairo Stadium,1
28,57,Zamalek,El Gouna,2025-09-08,20:00,El Sekka El Hadeed Stadium,1
28,58,Masry,Ismaily,2026-01-08,17:00,Petro Sport Stadium,1
28,59,Future,Ismaily,2025-05-31,17:00,Borg El Arab,1
28,60,Pyramids,Zed,2025-07-14,20:00,El Sekka El Hadeed Stadium,1
28,61,Wadi Degla,Zed,2025-10-21,20:00,Zed Club Stadium,2
28,62,Alexandria Union,El Gouna,2025-10-19,20:00,Cairo Stadium,1
28,63,El Gouna,Al Ahly,2025-07-04,17:00,Suez Stadium,2
28,64,Pyramids,Alexandria Union,2025-05-04,20:00,Zed Club Stadium,1
28,65,Pyramids,El Gouna,2025-10-31,17:00,Suez Stadium,1
28,66,El Dakhleya,Ismaily,2026-01-16,17:00,Suez Stadium,2
28,67,Al Ahly,Ismaily,2025-07-24,17:00,Borg El Arab,1
28,68,Pyramids,Al Ahly,2025-09-27,20:00,Military Academy Stadium,2
28,69,Alexandria Union,Pyramids,2025-10-28,20:00,Petro Sport Stadium,2
28,70,Masry,Future,2025-10-25,20:00,Alexandria Stadium,1
28,71,Ismaily,Pharco,2025-11-11,17:00,Alexandria Stadium,1
28,72,El Gouna,Pharco,2025-12-12,20:00,Borg El Arab,1
28,73,Pyramids,Zamalek,2025-05-03,17:00,Al Salam Stadium,2
28,74,Zed,Smouha,2025-08-01,17:00,Cairo Stadium,2
28,75,Ismaily,ENPPI,2025-10-01,20:00,Alexandria Stadium,1
28,76,El Gouna,Talaea El Gaish,2025-12-30,17:00,Military Academy Stadium,2
28,77,Future,National Bank,2025-12-16,17:00,Borg El Arab,1
28,78,Wadi Degla,Pharco,2025-06-22,20:00,Military Academy Stadium,2
28,79,Alexandria Union,El Dakhleya,2025-06-15,20:00,Al Salam Stadium,1
28,80,Zamalek,Modern Sport,2025-10-28,17:00,Military Academy Stadium,1
28,81,Zed,Talaea El Gaish,2026-01-26,17:00,Borg El Arab,2
28,82,Zamalek,Wadi Degla,2025-06-09,17:00,Suez Stadium,1
28,83,Masry,Talaea El Gaish,2026-01-03,20:00,Military Academy Stadium,1
28,84,Ceramica,El Dakhleya,2025-07-06,17:00,Air Defense Stadium,1
28,85,Wadi Degla,Smouha,2025-12-30,17:00,Suez Stadium,2
28,86,ENPPI,Pharco,2025-10-26,17:00,Borg El Arab,1
28,87,Smouha,El Dakhleya,2025-07-27,17:00,Zed Club Stadium,1
28,88,El Dakhleya,Zamalek,2025-08-13,17:00,El Sekka El Hadeed Stadium,2
28,89,Ceramica,National Bank,2025-11-17,17:00,Alexandria Stadium,1
28,90,Talaea El Gaish,National Bank,2025-11-26,20:00,Suez Stadium,2
28,91,National Bank,Talaea El Gaish,2025-11-25,17:00,Petro Sport Stadium,1
28,92,Pyramids,National Bank,2025-06-15,17:00,Military Academy Stadium,1
28,93,Zamalek,Ismaily,2025-07-28,17:00,Military Academy Stadium,1
28,94,Zed,El Gouna,2026-01-11,20:00,El Sekka El Hadeed Stadium,2
28,95,El Gouna,Pyramids,2025-05-25,20:00,El Sekka El Hadeed Stadium,2
28,96,National Bank,Ismaily,2025-05-10,17:00,Air Defense Stadium,2
28,97,National Bank,Pyramids,2026-01-28,20:00,Suez Stadium,2
28,98,Masry,Smouha,2025-05-01,20:00,Borg El Arab,1
28,99,Masry,Zamalek,2025-08-29,20:00,Cairo Stadium,2
28,100,Modern Sport,El Dakhleya,2025-11-15,20:00,Air Defense Stadium,2
28,101,Smouha,Al Ahly,2025-09-23,17:00,El Sekka El Hadeed Stadium,2
28,102,Ceramica,Modern Sport,2026-01-08,17:00,El Sekka El Hadeed Stadium,1
28,103,Al Ahly,ENPPI,2025-05-09,20:00,Air Defense Stadium,1
28,104,Modern Sport,Ceramica,2025-10-17,20:00,Military Academy Stadium,2
28,105,Al Ahly,Alexandria Union,2026-01-08,17:00,Suez Stadium,1
28,106,Pyramids,Masry,2025-06-27,20:00,El Sekka El Hadeed Stadium,1
28,107,National Bank,Al Ahly,2025-12-28,20:00,El Sekka El Hadeed Stadium,2
28,108,Modern Sport,Smouha,2025-08-29,20:00,Borg El Arab,2
28,109,Al Ahly,Ceramica,2026-01-15,17:00,Petro Sport Stadium,1
28,110,Zamalek,Ceramica,2025-11-14,17:00,Military Academy Stadium,1
28,111,National Bank,El Gouna,2025-07-08,17:00,Cairo Stadium,1
28,112,ENPPI,El Gouna,2025-08-20,17:00,El Sekka El Hadeed Stadium,1
28,113,El Dakhleya,Ceramica,2025-10-10,20:00,Suez Stadium,2
28,114,Modern Sport,Wadi Degla,2025-08-09,17:00,Al Salam Stadium,1
28,115,Smouha,Zamalek,2025-07-18,17:00,Petro Sport Stadium,2
28,116,ENPPI,Ceramica,2025-10-01,20:00,Borg El Arab,1
28,117,Smouha,El Gouna,2025-09-08,20:00,Military Academy Stadium,1
28,118,Masry,Wadi Degla,2025-10-02,17:00,El Sekka El Hadeed Stadium,1
28,119,ENPPI,Talaea El Gaish,2025-05-16,20:00,Zed Club Stadium,1
28,120,Future,Pyramids,2025-09-12,20:00,Zed Club Stadium,2
28,121,El Gouna,Wadi Degla,2025-11-04,20:00,Alexandria Stadium,1
28,122,ENPPI,Ismaily,2026-01-21,20:00,Petro Sport Stadium,2
28,123,Smouha,Ismaily,2025-08-07,20:00,Zed Club Stadium,2
28,124,Smouha,Masry,2025-08-21,17:00,Petro Sport Stadium,2
28,125,Alexandria Union,Wadi Degla,2025-09-24,20:00,Suez Stadium,1
28,126,Ceramica,ENPPI,2025-05-01,20:00,Military Academy Stadium,2
28,127,Pharco,Modern Sport,2025-05-27,17:00,El Sekka El Hadeed Stadium,2
28,128,National Bank,Modern Sport,2025-11-16,20:00,Borg El Arab,1
28,129,Pharco,El Gouna,2025-11-03,17:00,Petro Sport Stadium,2
28,130,Pharco,Ismaily,2025-11-24,17:00,Military Academy Stadium,2
28,131,Talaea El Gaish,Modern Sport,2025-10-02,20:00,Borg El Arab,1
28,132,Talaea El Gaish,Zamalek,2025-10-05,20:00,Zed Club Stadium,2
28,133,ENPPI,Future,2025-11-09,20:00,Petro Sport Stadium,2
28,134,Talaea El Gaish,Ismaily,2025-12-31,20:00,Military Academy Stadium,2
28,135,Pharco,Ceramica,2025-06-30,17:00,Petro Sport Stadium,2
28,136,Ceramica,Pyramids,2025-12-16,20:00,Air Defense Stadium,2
28,137,Pyramids,ENPPI,2025-06-07,17:00,Alexandria Stadium,1
28,138,Zed,Pyramids,2025-07-22,20:00,El Sekka El Hadeed Stadium,2
28,139,Future,Wadi Degla,2025-10-25,17:00,Zed Club Stadium,1
28,140,Modern Sport,El Gouna,2025-07-01,20:00,Borg El Arab,2
28,141,Al Ahly,Wadi Degla,2026-01-24,17:00,El Sekka El Hadeed Stadium,1
28,142,Ismaily,Al Ahly,2025-11-16,17:00,Air Defense Stadium,2
28,143,Pharco,Wadi Degla,2025-09-07,20:00,Cairo Stadium,1
28,144,Ismaily,Zamalek,2025-12-02,20:00,Borg El Arab,2
28,145,Wadi Degla,Zamalek,2025-09-30,20:00,Air Defense Stadium,2
28,146,Masry,Zed,2025-09-18,17:00,Suez Stadium,1
28,147,Ismaily,El Gouna,2025-07-10,17:00,Air Defense Stadium,1
28,148,Zed,El Dakhleya,2025-12-13,20:00,Borg El Arab,2
28,149,El Dakhleya,El Gouna,2025-06-26,17:00,Air Defense Stadium,1
28,150,Pharco,ENPPI,2025-10-27,20:00,Petro Sport Stadium,2
28,151,Future,Ceramica,2025-12-15,17:00,Al Salam Stadium,1
28,152,ENPPI,National Bank,2025-08-31,20:00,Military Academy Stadium,1
28,153,Wadi Degla,El Dakhleya,2025-10-01,17:00,El Sekka El Hadeed Stadium,2
28,154,Al Ahly,Pharco,2025-12-03,20:00,Air Defense Stadium,1
28,155,Ceramica,El Gouna,2025-10-03,20:00,Cairo Stadium,1
28,156,Zamalek,Smouha,2025-09-18,17:00,Cairo Stadium,1
